Karabo Phiri,"0,0213333333333333"
Khanyi Mahlangu,"0,0292887029288703"
Lebogang Mashaba,"0,155555555555556"
Thembi Ndlovu,"0,559633027522936"
Kabelo Mabena,"0,0144508670520231"
Kagiso Hlongwane,0
Sibusiso Radebe,"0,0280373831775701"
Thembi Ndlovu,0
Sibusiso Ngobeni,"0,56551724137931"
Lindiwe Molefe,"0,686746987951807"
Vusi Hlongwane,"0,0357142857142857"
Kagiso Mashaba,"1,03225806451613"
Boitumelo Mabena,"0,0654205607476635"
Nomsa Dlamini,"0,0170454545454545"
Nokuthula Mthembu,"0,461538461538462"
Thembi Dlamini,"0,0703812316715543"
Kagiso Mthembu,"0,0462962962962963"
Sipho Baloyi,"0,78448275862069"
Siyanda Baloyi,"0,102880658436214"
Karabo Molefe,"0,165242165242165"
Thabo Mabena,"0,133333333333333"
Zanele Mabaso,"0,295264623955432"
Nomsa Zulu,"0,0102564102564103"
Lebogang Zulu,"0,121710526315789"
Thabo Baloyi,"0,00317460317460317"
Lebogang Tshabalala,"0,387096774193548"
Siyanda Mabaso,"0,147335423197492"
Karabo Phiri,"0,0924092409240924"
Kabelo Mokoena,"0,0238095238095238"
Sipho Nkosi,"0,191860465116279"
Nomsa Molefe,"0,166666666666667"
Tumelo Molefe,"0,457317073170732"
Kagiso Baloyi,"0,123456790123457"
Siyanda Radebe,"0,0204081632653061"
Lindiwe Tshabalala,"0,421052631578947"
Mpho Radebe,"1,10843373493976"
Khanyi Tshabalala,"0,0254237288135593"
Nomsa Hlongwane,"0,0508474576271186"
Mandla Sithole,"0,0725806451612903"
Mpho Hlongwane,"0,018348623853211"
Vusi Nkosi,"0,0103359173126615"
Nokuthula Dlamini,"0,33030303030303"
Thabo Mashaba,"0,145833333333333"
Lindiwe Tshabalala,"0,051063829787234"
Khanyi Ndlovu,"0,108433734939759"
Lerato Dlamini,"0,0734463276836158"
Thabo Sithole,"0,00549450549450549"
Kagiso Khumalo,"0,0160857908847185"
Mpho Zulu,5
Nomsa Ndlovu,"0,0173611111111111"
Zanele Mokoena,"0,00813008130081301"
Lebogang Mabaso,"0,0263157894736842"
Nokuthula Mahlangu,"0,0281124497991968"
Kabelo Phiri,"0,232432432432432"
Sipho Tshabalala,"4,23076923076923"
Kabelo Nkosi,"0,0138121546961326"
Khanyi Radebe,"0,588235294117647"
Kagiso Molefe,"0,258181818181818"
Mandla Mabena,"0,0129533678756477"
Nomsa Mashaba,"1,55172413793103"
Thembi Mthembu,"0,0307692307692308"
Lerato Tshabalala,"0,010752688172043"
Lindiwe Mabaso,"0,0228571428571429"
Lebogang Mabena,"0,0477453580901857"
Ayanda Sithole,"0,828571428571429"
Karabo Phiri,"0,44015444015444"
Nomsa Zulu,"0,236151603498542"
Karabo Zulu,"0,104545454545455"
Khanyi Ndlovu,0
Khanyi Nkosi,"0,237341772151899"
Karabo Nkosi,"0,333333333333333"
Thabo Phiri,"0,405405405405405"
Gugu Tshabalala,"0,842592592592593"
Kagiso Mashaba,"0,0060790273556231"
Khanyi Ndlovu,"0,0076530612244898"
Ayanda Mabaso,"0,021505376344086"
Karabo Mthembu,0
Ayanda Molefe,"0,36150234741784"
Thembi Phiri,"0,265625"
Khanyi Mthembu,"0,0357142857142857"
Nomsa Mthembu,"0,106382978723404"
Gugu Ngobeni,"0,024822695035461"
Siyanda Mabena,"0,330532212885154"
Siyanda Dlamini,"0,169811320754717"
Thabo Ndlovu,"0,360294117647059"
Vusi Molefe,"0,248743718592965"
Thembi Mahlangu,"0,00740740740740741"
Nokuthula Sithole,"0,0172413793103448"
Thembi Sithole,"0,010752688172043"
Siyanda Mahlangu,"0,333333333333333"
Lerato Mashaba,"0,319502074688797"
Nomsa Mahlangu,"0,248447204968944"
Tumelo Khumalo,"0,19047619047619"
Gugu Molefe,"0,0184696569920844"
Thembi Mokoena,"0,00337837837837838"
Thabo Sithole,"0,0611353711790393"
Gugu Mabena,"0,0258064516129032"
Kagiso Phiri,"0,234285714285714"
Thembi Tshabalala,"0,0216049382716049"
Sibusiso Molefe,"0,137535816618911"
Lerato Tshabalala,"0,0595238095238095"
Kagiso Tshabalala,"0,096"
Gugu Hlongwane,"0,319218241042345"
Ayanda Sithole,"1,78333333333333"
Mandla Baloyi,"0,679389312977099"
Nokuthula Baloyi,"0,0426829268292683"
Zanele Molefe,"0,5"
Karabo Mthembu,"0,0280898876404494"
Thembi Zulu,24
Khanyi Baloyi,"0,00961538461538462"
Karabo Phiri,"0,202247191011236"
Ayanda Molefe,"0,117647058823529"
Nokuthula Mabena,"0,233333333333333"
Tumelo Mokoena,"0,0337423312883436"
Tumelo Mthembu,"0,322033898305085"
Thembi Mashaba,"0,0223463687150838"
Karabo Hlongwane,"0,232432432432432"
Kagiso Zulu,"0,27217125382263"
Tumelo Ngobeni,"0,233576642335766"
Thembi Zulu,"0,0615384615384615"
Lerato Khumalo,"0,0131578947368421"
Thembi Khumalo,"0,0341880341880342"
Lerato Mabaso,"0,175757575757576"
Sibusiso Ndlovu,"0,0276497695852535"
Lerato Mabena,"0,192546583850932"
Lindiwe Hlongwane,"0,0110192837465565"
Lebogang Molefe,"0,377049180327869"
Lindiwe Phiri,"0,261467889908257"
Lebogang Phiri,"0,308219178082192"
Lindiwe Mokoena,"0,53125"
Boitumelo Nkosi,"3,84"
Thabo Ndlovu,"1,5"
Karabo Sithole,"0,0386740331491713"
Nokuthula Mabena,"0,0598802395209581"
Thembi Tshabalala,"0,153631284916201"
Thabo Ndlovu,"0,0294117647058824"
Lindiwe Radebe,"0,125874125874126"
Sipho Ndlovu,"0,0293159609120521"
Karabo Hlongwane,"0,375"
Lindiwe Dlamini,"0,0645161290322581"
Khanyi Dlamini,"0,4"
Thabo Sithole,"0,377777777777778"
Karabo Mthembu,"0,0583657587548638"
Mandla Radebe,"0,0238095238095238"
Lebogang Phiri,"0,148148148148148"
Zanele Mokoena,"0,0101522842639594"
Siyanda Molefe,"0,288343558282209"
Lerato Ngobeni,"0,0142857142857143"
Sibusiso Hlongwane,"0,265822784810127"
Nokuthula Mabena,"0,393103448275862"
Nomsa Mahlangu,"0,0330882352941176"
Lindiwe Phiri,"0,00392156862745098"
Vusi Mthembu,"0,4"
Sibusiso Radebe,"0,107462686567164"
Tumelo Zulu,0
Mandla Mthembu,"0,0321285140562249"
Mandla Baloyi,"0,28740157480315"
Kagiso Phiri,"1,15841584158416"
Sipho Hlongwane,"0,00540540540540541"
Lerato Khumalo,"0,01"
Sibusiso Ndlovu,"0,833333333333333"
Tumelo Khumalo,"0,220338983050847"
Zanele Phiri,"0,260663507109005"
Gugu Dlamini,"1,10169491525424"
Sibusiso Mokoena,"0,355191256830601"
Mandla Baloyi,"0,0131147540983607"
Kagiso Mokoena,"0,0551181102362205"
Khanyi Zulu,"0,0529411764705882"
Sipho Khumalo,0
Nomsa Ndlovu,"0,0294117647058824"
Mandla Khumalo,"0,0152284263959391"
Kabelo Phiri,"0,41747572815534"
Sipho Hlongwane,"0,0137931034482759"
Siyanda Baloyi,"0,522935779816514"
Thabo Sithole,"1,28947368421053"
Lebogang Mashaba,"0,0262172284644195"
Zanele Phiri,"0,469879518072289"
Thembi Mokoena,"1,04651162790698"
Ayanda Mabaso,0
Thabo Khumalo,"0,0153256704980843"
Khanyi Baloyi,"0,00578034682080925"
Karabo Tshabalala,"3,53333333333333"
Thembi Nkosi,"0,0157894736842105"
Kagiso Mabaso,"0,115384615384615"
Karabo Mokoena,"0,00974025974025974"
Nomsa Khumalo,"0,366071428571429"
Vusi Mahlangu,"0,0403225806451613"
Mandla Khumalo,"0,0227272727272727"
Lebogang Sithole,"0,0636363636363636"
Sipho Radebe,"0,00381679389312977"
Sibusiso Khumalo,"0,0324074074074074"
Lindiwe Mabaso,"0,00255102040816327"
Kabelo Mahlangu,"0,0306122448979592"
Lebogang Mashaba,"0,0260416666666667"
Tumelo Ngobeni,"0,266666666666667"
Sipho Radebe,"0,00837988826815642"
Thabo Phiri,"0,0598006644518272"
Nomsa Molefe,"0,00321543408360129"
Thabo Tshabalala,"0,0135746606334842"
Gugu Tshabalala,"6,33333333333333"
Mandla Mahlangu,"0,181818181818182"
Mpho Radebe,"0,0610169491525424"
Gugu Mashaba,"0,227272727272727"
Thabo Mthembu,"0,203703703703704"
Ayanda Mthembu,"0,065359477124183"
Thembi Dlamini,"1,22222222222222"
Ayanda Khumalo,"0,194719471947195"
Vusi Radebe,"0,6375"
Nokuthula Ndlovu,"0,195652173913043"
Lindiwe Zulu,"3,09090909090909"
Sipho Phiri,"2,75757575757576"
Zanele Zulu,"0,291814946619217"
Mandla Ndlovu,0
Gugu Mokoena,"0,12751677852349"
Nomsa Tshabalala,"0,12280701754386"
Kagiso Molefe,"0,178571428571429"
Vusi Khumalo,"0,395973154362416"
Gugu Mashaba,"0,014218009478673"
Nokuthula Hlongwane,"0,0454545454545455"
Sipho Mashaba,"0,290123456790123"
Sipho Mabaso,"0,0491803278688525"
Kagiso Phiri,"0,415841584158416"
Nomsa Dlamini,"0,0876494023904383"
Lindiwe Radebe,"0,484978540772532"
Lindiwe Mabaso,"5,15384615384615"
Vusi Mabena,"0,34984520123839"
Boitumelo Radebe,0
Nomsa Hlongwane,"0,0153846153846154"
Kagiso Mokoena,0
Sibusiso Dlamini,"0,068452380952381"
Sibusiso Mthembu,"0,00540540540540541"
Boitumelo Phiri,"0,0114942528735632"
Vusi Radebe,"0,645454545454546"
Nomsa Radebe,"0,0452127659574468"
Mandla Mabena,"0,246231155778894"
Lebogang Mashaba,"0,104166666666667"
Sipho Mabaso,"0,0119402985074627"
Thabo Mashaba,"0,0298507462686567"
Sipho Ngobeni,"0,0672268907563025"
Khanyi Ngobeni,"0,204225352112676"
Khanyi Phiri,"0,0555555555555556"
Tumelo Dlamini,"0,169811320754717"
Mandla Baloyi,"0,0597014925373134"
Gugu Molefe,"0,00277008310249307"
Nomsa Hlongwane,"0,0151515151515152"
Siyanda Mokoena,"0,0192307692307692"
Thabo Khumalo,"0,0276073619631902"
Boitumelo Mokoena,"0,0275862068965517"
Ayanda Mokoena,"0,319148936170213"
Gugu Mahlangu,"0,34983498349835"
Lerato Sithole,"0,330909090909091"
Boitumelo Radebe,"0,00909090909090909"
Ayanda Zulu,"0,00727272727272727"
Boitumelo Ndlovu,"0,0295081967213115"
Mpho Tshabalala,"0,033195020746888"
Karabo Phiri,"0,0213333333333333"
Khanyi Mahlangu,"0,0292887029288703"
Lebogang Mashaba,"0,155555555555556"
Thembi Ndlovu,"0,559633027522936"
Kabelo Mabena,"0,0144508670520231"
Kagiso Hlongwane,0
Sibusiso Radebe,"0,0280373831775701"
Thembi Ndlovu,0
Sibusiso Ngobeni,"0,56551724137931"
Lindiwe Molefe,"0,686746987951807"
Vusi Hlongwane,"0,0357142857142857"
Kagiso Mashaba,"1,03225806451613"
Boitumelo Mabena,"0,0654205607476635"
Nomsa Dlamini,"0,0170454545454545"
Nokuthula Mthembu,"0,461538461538462"
Thembi Dlamini,"0,0703812316715543"
Kagiso Mthembu,"0,0462962962962963"
Sipho Baloyi,"0,78448275862069"
Siyanda Baloyi,"0,102880658436214"
Karabo Molefe,"0,165242165242165"
Thabo Mabena,"0,133333333333333"
Zanele Mabaso,"0,295264623955432"
Nomsa Zulu,"0,0102564102564103"
Lebogang Zulu,"0,121710526315789"
Thabo Baloyi,"0,00317460317460317"
Lebogang Tshabalala,"0,387096774193548"
Siyanda Mabaso,"0,147335423197492"
Karabo Phiri,"0,0924092409240924"
Kabelo Mokoena,"0,0238095238095238"
Sipho Nkosi,"0,191860465116279"
Nomsa Molefe,"0,166666666666667"
Tumelo Molefe,"0,457317073170732"
Kagiso Baloyi,"0,123456790123457"
Siyanda Radebe,"0,0204081632653061"
Lindiwe Tshabalala,"0,421052631578947"
Mpho Radebe,"1,10843373493976"
Khanyi Tshabalala,"0,0254237288135593"
Nomsa Hlongwane,"0,0508474576271186"
Mandla Sithole,"0,0725806451612903"
Mpho Hlongwane,"0,018348623853211"
Vusi Nkosi,"0,0103359173126615"
Nokuthula Dlamini,"0,33030303030303"
Thabo Mashaba,"0,145833333333333"
Lindiwe Tshabalala,"0,051063829787234"
Khanyi Ndlovu,"0,108433734939759"
Lerato Dlamini,"0,0734463276836158"
Thabo Sithole,"0,00549450549450549"
Kagiso Khumalo,"0,0160857908847185"
Mpho Zulu,5
Nomsa Ndlovu,"0,0173611111111111"
Zanele Mokoena,"0,00813008130081301"
Lebogang Mabaso,"0,0263157894736842"
Nokuthula Mahlangu,"0,0281124497991968"
Kabelo Phiri,"0,232432432432432"
Sipho Tshabalala,"4,23076923076923"
Kabelo Nkosi,"0,0138121546961326"
Khanyi Radebe,"0,588235294117647"
Kagiso Molefe,"0,258181818181818"
Mandla Mabena,"0,0129533678756477"
Nomsa Mashaba,"1,55172413793103"
Thembi Mthembu,"0,0307692307692308"
Lerato Tshabalala,"0,010752688172043"
Lindiwe Mabaso,"0,0228571428571429"
Lebogang Mabena,"0,0477453580901857"
Ayanda Sithole,"0,828571428571429"
Karabo Phiri,"0,44015444015444"
Nomsa Zulu,"0,236151603498542"
Karabo Zulu,"0,104545454545455"
Khanyi Ndlovu,0
Khanyi Nkosi,"0,237341772151899"
Karabo Nkosi,"0,333333333333333"
Thabo Phiri,"0,405405405405405"
Gugu Tshabalala,"0,842592592592593"
Kagiso Mashaba,"0,0060790273556231"
Khanyi Ndlovu,"0,0076530612244898"
Ayanda Mabaso,"0,021505376344086"
Karabo Mthembu,0
Ayanda Molefe,"0,36150234741784"
Thembi Phiri,"0,265625"
Khanyi Mthembu,"0,0357142857142857"
Nomsa Mthembu,"0,106382978723404"
Gugu Ngobeni,"0,024822695035461"
Siyanda Mabena,"0,330532212885154"
Lindiwe Zulu,"0,252173913043478"
Khanyi Nkosi,"0,340740740740741"
Khanyi Ndlovu,"0,302083333333333"
Khanyi Baloyi,"0,484848484848485"
Siyanda Mokoena,"0,0257234726688103"
Vusi Phiri,"0,00955414012738853"
Sibusiso Tshabalala,"0,623287671232877"
Nokuthula Ngobeni,"0,398148148148148"
Vusi Radebe,"0,788732394366197"
Ayanda Khumalo,"0,0176211453744493"
Tumelo Dlamini,"0,0192307692307692"
Vusi Dlamini,"0,0188679245283019"
Kabelo Mahlangu,"0,133333333333333"
Thembi Mthembu,"0,0262008733624454"
Ayanda Sithole,"0,431372549019608"
Lindiwe Radebe,"0,375"
Zanele Ndlovu,"0,278260869565217"
Tumelo Dlamini,"0,0672268907563025"
Boitumelo Mabaso,"0,1"
Mandla Mahlangu,"0,040625"
Siyanda Mabaso,"0,024390243902439"
Thabo Mthembu,"17,6"
Kabelo Mabena,"0,039344262295082"
Mpho Tshabalala,"0,0253521126760563"
Gugu Nkosi,"0,005"
Sibusiso Mabaso,"1,33333333333333"
Mpho Mashaba,"0,0247252747252747"
Mpho Mahlangu,"0,361940298507463"
Sipho Mabena,0
Lindiwe Mabena,"0,133501259445844"
Lindiwe Molefe,"0,0040650406504065"
Zanele Tshabalala,"0,0410958904109589"
Lebogang Mahlangu,"0,0736842105263158"
Gugu Radebe,"0,0203389830508475"
Siyanda Ndlovu,"0,0330578512396694"
Mpho Zulu,"0,663366336633663"
Lebogang Molefe,"0,00436681222707424"
Gugu Mokoena,"0,323529411764706"
Lerato Mabena,"0,0245398773006135"
Kagiso Dlamini,"0,552238805970149"
Nomsa Tshabalala,"0,521212121212121"
Gugu Mokoena,"0,0170940170940171"
Thembi Ngobeni,0
Sibusiso Baloyi,"0,298804780876494"
Sipho Dlamini,"1,95454545454545"
Siyanda Dlamini,"0,169811320754717"
Thabo Ndlovu,"0,360294117647059"
Vusi Molefe,"0,248743718592965"
Thembi Mahlangu,"0,00740740740740741"
Nokuthula Sithole,"0,0172413793103448"
Thembi Sithole,"0,010752688172043"
Siyanda Mahlangu,"0,333333333333333"
Lerato Mashaba,"0,319502074688797"
Nomsa Mahlangu,"0,248447204968944"
Tumelo Khumalo,"0,19047619047619"
Gugu Molefe,"0,0184696569920844"
Thembi Mokoena,"0,00337837837837838"
Thabo Sithole,"0,0611353711790393"
Gugu Mabena,"0,0258064516129032"
Kagiso Phiri,"0,234285714285714"
Thembi Tshabalala,"0,0216049382716049"
Sibusiso Molefe,"0,137535816618911"
Lerato Tshabalala,"0,0595238095238095"
Kagiso Tshabalala,"0,096"
Gugu Hlongwane,"0,319218241042345"
Ayanda Sithole,"1,78333333333333"
Lindiwe Zulu,"0,252173913043478"
Khanyi Nkosi,"0,340740740740741"
Khanyi Ndlovu,"0,302083333333333"
Khanyi Baloyi,"0,484848484848485"
Siyanda Mokoena,"0,0257234726688103"
Vusi Phiri,"0,00955414012738853"
Sibusiso Tshabalala,"0,623287671232877"
Nokuthula Ngobeni,"0,398148148148148"
Vusi Radebe,"0,788732394366197"
Ayanda Khumalo,"0,0176211453744493"
Tumelo Dlamini,"0,0192307692307692"
Vusi Dlamini,"0,0188679245283019"
Kabelo Mahlangu,"0,133333333333333"
Thembi Mthembu,"0,0262008733624454"
Ayanda Sithole,"0,431372549019608"
Lindiwe Radebe,"0,375"
Zanele Ndlovu,"0,278260869565217"
Tumelo Dlamini,"0,0672268907563025"
Boitumelo Mabaso,"0,1"
Mandla Mahlangu,"0,040625"
Siyanda Mabaso,"0,024390243902439"
Thabo Mthembu,"17,6"
Kabelo Mabena,"0,039344262295082"
Mpho Tshabalala,"0,0253521126760563"
Gugu Nkosi,"0,005"
Sibusiso Mabaso,"1,33333333333333"
Mpho Mashaba,"0,0247252747252747"
Mpho Mahlangu,"0,361940298507463"
Sipho Mabena,0
Lindiwe Mabena,"0,133501259445844"
Lindiwe Molefe,"0,0040650406504065"
Zanele Tshabalala,"0,0410958904109589"
Lebogang Mahlangu,"0,0736842105263158"
Gugu Radebe,"0,0203389830508475"
Siyanda Ndlovu,"0,0330578512396694"
Mpho Zulu,"0,663366336633663"
Lebogang Molefe,"0,00436681222707424"
Gugu Mokoena,"0,323529411764706"
Lerato Mabena,"0,0245398773006135"
Kagiso Dlamini,"0,552238805970149"
Nomsa Tshabalala,"0,521212121212121"
Gugu Mokoena,"0,0170940170940171"
Thembi Ngobeni,0
Sibusiso Baloyi,"0,298804780876494"
Sipho Dlamini,"1,95454545454545"
